id,teamId,firstName,lastName,marketValue,averagePoints,games,gamesPlayed,start11,totalPlaytimeS,totalPoints,status,position,playerImage,number,trend,pointsPerValue,pointsStdDev,history,startProbability,name,marketChangeToday,score
237,2,Manuel,Neuer,12761537.0,95.0,22.0,22.0,22.0,124205.0,2083.0,0,1,https://kickbase.b-cdn.net/content/file/aadd45c3d6354126886481e0a33a3c1f.png,1.0,1,163.0,,"[{""hasPlayed"": true, ""points"": 45}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",2,Manuel Neuer,70077.0,7.0
6668,2,Kim,Minjae,9375449.0,124.0,25.0,25.0,19.0,106765.0,3112.0,2,2,https://kickbase.b-cdn.net/content/file/5c6879180be846a0be7608b367bb4100.png,3.0,2,331.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 173}, {""hasPlayed"": true, ""points"": 166}, {""hasPlayed"": true, ""points"": 148}, {""hasPlayed"": true, ""points"": 125}]",4,Kim Minjae,-246093.0,7.3
9598,14,Valentin,Gendrey,4546396.0,36.0,8.0,8.0,0.0,5564.0,287.0,0,2,https://kickbase.b-cdn.net/content/file/963aa0e9a1bf4537bba171631d3ef595.png,15.0,2,63.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Valentin Gendrey,-235127.0,7.1
1246,43,Willi,Orban,31014222.0,131.0,33.0,33.0,33.0,193712.0,4323.0,0,2,https://kickbase.b-cdn.net/content/file/bda722458bd445d5ba24094a5306031d.png,4.0,1,139.0,,"[{""hasPlayed"": true, ""points"": 110}, {""hasPlayed"": true, ""points"": 313}, {""hasPlayed"": true, ""points"": 82}, {""hasPlayed"": true, ""points"": 131}, {""hasPlayed"": false, ""points"": null}]",2,Willi Orban,63147.0,6.95
7673,14,Albian,Hajdari,17574276.0,97.0,30.0,30.0,28.0,160153.0,2924.0,0,2,https://kickbase.b-cdn.net/content/file/0f60a3cd21c94cc4913d13f811e532a9.png,21.0,1,166.0,,"[{""hasPlayed"": true, ""points"": -7}, {""hasPlayed"": true, ""points"": 245}, {""hasPlayed"": true, ""points"": 81}, {""hasPlayed"": true, ""points"": 171}, {""hasPlayed"": true, ""points"": 120}]",1,Albian Hajdari,164812.0,6.75
16378,3,Konstantinos,Karetsas,21829859.0,,,,,,,0,3,https://kickbase.b-cdn.net/content/file/2607076d85724a188e9db75bd12b7889.png,0.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",1,Konstantinos Karetsas,292746.0,7.6
4596,43,Brajan,Gruda,17494203.0,98.0,13.0,13.0,8.0,49007.0,1270.0,0,3,https://kickbase.b-cdn.net/content/file/f1dd66425b59403ab0f2796e4ad0b0f8.png,10.0,1,72.0,,"[{""hasPlayed"": true, ""points"": 28}, {""hasPlayed"": true, ""points"": 68}, {""hasPlayed"": true, ""points"": 89}, {""hasPlayed"": true, ""points"": 24}, {""hasPlayed"": true, ""points"": 48}]",1,Brajan Gruda,251568.0,7.05
11100,3,Samuele,Inácio,9475266.0,52.0,7.0,7.0,4.0,25406.0,365.0,0,3,https://kickbase.b-cdn.net/content/file/0e8e34d536e6420cb5d7d96fc909f97d.png,40.0,2,38.0,,"[{""hasPlayed"": true, ""points"": 136}, {""hasPlayed"": true, ""points"": 119}, {""hasPlayed"": true, ""points"": 27}, {""hasPlayed"": true, ""points"": 88}, {""hasPlayed"": true, ""points"": -12}]",3,Samuele Inácio,-74043.0,7.0
11099,3,Jobe,Bellingham,19425973.0,68.0,32.0,32.0,20.0,119220.0,2172.0,0,3,https://kickbase.b-cdn.net/content/file/7b67f5aec4444746b2848e6d9a775210.png,7.0,1,111.0,,"[{""hasPlayed"": true, ""points"": 108}, {""hasPlayed"": true, ""points"": 80}, {""hasPlayed"": true, ""points"": 43}, {""hasPlayed"": true, ""points"": 124}, {""hasPlayed"": true, ""points"": 37}]",3,Jobe Bellingham,108490.0,6.98
11008,43,Ezechiel,Banzuzi,5804544.0,36.0,24.0,24.0,2.0,43182.0,871.0,0,3,https://kickbase.b-cdn.net/content/file/3529ab9a9bde4d28b8aca1b6586f7747.png,6.0,1,150.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",3,Ezechiel Banzuzi,324108.0,6.95
11675,2,Luis,Díaz,53300314.0,178.0,32.0,32.0,27.0,163321.0,5698.0,0,4,https://kickbase.b-cdn.net/content/file/8be4ef70fac349c3920923d1d22c624f.png,14.0,1,106.0,,"[{""hasPlayed"": true, ""points"": 205}, {""hasPlayed"": true, ""points"": 50}, {""hasPlayed"": true, ""points"": 54}, {""hasPlayed"": true, ""points"": 30}, {""hasPlayed"": true, ""points"": 225}]",1,Luis Díaz,36000.0,7.33
