id,teamId,firstName,lastName,marketValue,averagePoints,games,gamesPlayed,start11,totalPlaytimeS,totalPoints,status,position,playerImage,number,trend,pointsPerValue,pointsStdDev,history,startProbability,name,marketChangeToday,marketChange.today,marketChange.yesterday,marketChange.twoDays,marketChange.sevenDaysAvg,marketChange.thirtyDaysAvg,sofascore_average_rating,expected_match_points,ligainsider_starting_chance,kickbase_starting_chance,rotowire_starting_chance,questionable_injury_penalty,starting_chance,score
237,2,Manuel,Neuer,13389844.0,95.0,22.0,22.0,22.0,124205.0,2083.0,0,1,https://kickbase.b-cdn.net/content/file/bf993bb6d6914136b11177795c5f77a9.png,1.0,1,155.0,,"[{""hasPlayed"": true, ""points"": 45}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",2,Manuel Neuer,76563.0,76563.0,98102.0,117533.0,698384.0,1750465.0,6.93,2.382104545335327,1.0,1.0,1.0,0.0,1.0,16.507984
2736,3,Ramy,Bensebaini,21726972.0,128.0,21.0,21.0,15.0,102687.0,2683.0,0,2,https://kickbase.b-cdn.net/content/file/f52b92d109bf4f53b2fb20e5c50f00ec.png,5.0,1,123.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 364}, {""hasPlayed"": true, ""points"": 106}]",1,Ramy Bensebaini,172521.0,172521.0,181756.0,199374.0,1381961.0,5067489.0,6.8,2.3519386450788238,1.0,1.0,1.0,0.0,1.0,15.993183
6209,5,Philipp,Treu,11814328.0,52.0,28.0,28.0,24.0,144527.0,1454.0,0,2,https://kickbase.b-cdn.net/content/file/76b764f7f4a448e39454f846207e2071.png,29.0,1,123.0,,"[{""hasPlayed"": true, ""points"": 47}, {""hasPlayed"": true, ""points"": 22}, {""hasPlayed"": true, ""points"": 60}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",1,Philipp Treu,117479.0,117479.0,136804.0,133146.0,843109.0,4891989.0,7.15,1.6764168190127973,1.0,1.0,1.0,0.0,1.0,11.98638
4563,7,Loïc,Badé,12478212.0,95.0,23.0,23.0,19.0,110581.0,2192.0,0,2,https://kickbase.b-cdn.net/content/file/80f11505e8d445ae827aefe485b1c4c7.png,5.0,2,175.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 50}, {""hasPlayed"": true, ""points"": 121}]",3,Loïc Badé,-13632.0,-13632.0,-134179.0,-135264.0,-1299837.0,-207954.0,7.0,2.040910253132191,0.6896551724137931,0.6896551724137931,1.0,0.0,0.728448275862069,10.406883
16378,3,Konstantinos,Karetsas,23538072.0,,,,,,,0,3,https://kickbase.b-cdn.net/content/file/2607076d85724a188e9db75bd12b7889.png,19.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",1,Konstantinos Karetsas,275497.0,275497.0,285794.0,276218.0,2000959.0,23538072.0,7.27,2.3519386450788238,1.0,1.0,1.0,0.0,1.0,17.098594
4596,43,Brajan,Gruda,19090052.0,98.0,13.0,13.0,8.0,49007.0,1270.0,0,3,https://kickbase.b-cdn.net/content/file/f1dd66425b59403ab0f2796e4ad0b0f8.png,10.0,1,66.0,,"[{""hasPlayed"": true, ""points"": 28}, {""hasPlayed"": true, ""points"": 68}, {""hasPlayed"": true, ""points"": 89}, {""hasPlayed"": true, ""points"": 24}, {""hasPlayed"": true, ""points"": 48}]",1,Brajan Gruda,255016.0,255016.0,262659.0,266938.0,1847417.0,7182608.0,7.5,2.0684447930966856,1.0,1.0,1.0,0.0,1.0,15.513336
3209,5,Yannik,Engelhardt,10553425.0,64.0,31.0,31.0,29.0,162513.0,1970.0,0,3,https://kickbase.b-cdn.net/content/file/026c80a428ef428ba28a09167853739e.png,16.0,1,186.0,,"[{""hasPlayed"": true, ""points"": 135}, {""hasPlayed"": true, ""points"": 24}, {""hasPlayed"": true, ""points"": 86}, {""hasPlayed"": true, ""points"": 87}, {""hasPlayed"": true, ""points"": -10}]",2,Yannik Engelhardt,133085.0,133085.0,171322.0,266067.0,1607283.0,7142720.0,7.2,1.6764168190127973,1.0,1.0,1.0,0.0,1.0,12.070201
11556,13,Han-Noah,Massengo,9835144.0,59.0,33.0,33.0,29.0,158322.0,1949.0,0,3,https://kickbase.b-cdn.net/content/file/d5c086e505984d7ba4c7e0af23d1a901.png,4.0,1,198.0,,"[{""hasPlayed"": true, ""points"": -5}, {""hasPlayed"": true, ""points"": 22}, {""hasPlayed"": true, ""points"": 26}, {""hasPlayed"": true, ""points"": 64}, {""hasPlayed"": true, ""points"": 107}]",2,Han-Noah Massengo,21730.0,21730.0,40661.0,56672.0,536484.0,4667059.0,7.4,1.5743579915676504,1.0,1.0,1.0,0.0,1.0,11.650249
11008,43,Ezechiel,Banzuzi,7697909.0,36.0,24.0,24.0,2.0,43182.0,871.0,0,3,https://kickbase.b-cdn.net/content/file/3529ab9a9bde4d28b8aca1b6586f7747.png,6.0,1,113.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",3,Ezechiel Banzuzi,302789.0,302789.0,303487.0,307087.0,2217473.0,2991819.0,7.3,2.0684447930966856,0.6896551724137931,0.6896551724137931,1.0,0.0,0.728448275862069,10.999312
11956,7,Ezequiél,Fernández,7230357.0,58.0,20.0,20.0,12.0,67020.0,1168.0,0,3,https://kickbase.b-cdn.net/content/file/2c37f7daf46f4c9693ffa9ef33ff980b.png,6.0,1,161.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 22}, {""hasPlayed"": true, ""points"": 43}, {""hasPlayed"": false, ""points"": null}]",3,Ezequiél Fernández,345710.0,345710.0,350102.0,363392.0,2561527.0,2757248.0,6.6,2.040910253132191,0.6896551724137931,0.6896551724137931,1.0,0.0,0.728448275862069,9.812204
