id,teamId,firstName,lastName,marketValue,averagePoints,games,gamesPlayed,start11,totalPlaytimeS,totalPoints,status,position,playerImage,number,trend,pointsPerValue,pointsStdDev,history,startProbability,name,marketChangeToday,marketChange.today,marketChange.yesterday,marketChange.twoDays,marketChange.sevenDaysAvg,marketChange.thirtyDaysAvg,sofascore_average_rating,expected_match_points,ligainsider_starting_chance,kickbase_starting_chance,rotowire_starting_chance,questionable_injury_penalty,starting_chance,score
237,2,Manuel,Neuer,12860372.0,95.0,22.0,22.0,22.0,124205.0,2083.0,0,1,https://kickbase.b-cdn.net/content/file/aadd45c3d6354126886481e0a33a3c1f.png,1.0,1,161.0,,"[{""hasPlayed"": true, ""points"": 45}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",2,Manuel Neuer,98835.0,98835.0,70077.0,55823.0,407561.0,1329241.0,7.0,2.382104545335327,1.0,1.0,1.0,0.0,1.0,16.674732
2395,3,Julian,Ryerson,25619908.0,105.0,31.0,31.0,26.0,148097.0,3246.0,0,2,https://kickbase.b-cdn.net/content/file/5c70c2a110fd48919c487e0b0d97af57.png,26.0,1,126.0,,"[{""hasPlayed"": true, ""points"": 141}, {""hasPlayed"": true, ""points"": 127}, {""hasPlayed"": true, ""points"": 41}, {""hasPlayed"": true, ""points"": 171}, {""hasPlayed"": true, ""points"": 3}]",1,Julian Ryerson,42874.0,42874.0,15327.0,-50528.0,23621.0,1154912.0,8.1,2.3519386450788238,1.0,1.0,1.0,0.0,1.0,19.050703
6209,5,Philipp,Treu,11162008.0,52.0,28.0,28.0,24.0,144527.0,1454.0,0,2,https://kickbase.b-cdn.net/content/file/67a522fecea248ff84c7dec1c95739dc.png,29.0,1,130.0,,"[{""hasPlayed"": true, ""points"": 47}, {""hasPlayed"": true, ""points"": 22}, {""hasPlayed"": true, ""points"": 60}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",1,Philipp Treu,102471.0,102471.0,88318.0,75813.0,622313.0,5077888.0,7.15,1.6764168190127973,1.0,1.0,1.0,0.0,1.0,11.98638
12284,4,Keita,Kosugi,6996042.0,,,,,,,0,2,https://kickbase.b-cdn.net/content/file/04b750a692fd4c7cb78d4bce90db9733.png,26.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",3,Keita Kosugi,272758.0,272758.0,268009.0,235179.0,2004370.0,6496042.0,6.95,1.3500197083169097,0.8316008316008316,0.6896551724137931,1.0,0.0,0.7994211054555882,7.500678
16378,3,Konstantinos,Karetsas,22118191.0,,,,,,,0,3,https://kickbase.b-cdn.net/content/file/2607076d85724a188e9db75bd12b7889.png,0.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",1,Konstantinos Karetsas,288332.0,288332.0,292746.0,289766.0,2032806.0,22118191.0,7.6,2.3519386450788238,1.0,1.0,1.0,0.0,1.0,17.874734
4596,43,Brajan,Gruda,17763317.0,98.0,13.0,13.0,8.0,49007.0,1270.0,0,3,https://kickbase.b-cdn.net/content/file/f1dd66425b59403ab0f2796e4ad0b0f8.png,10.0,1,71.0,,"[{""hasPlayed"": true, ""points"": 28}, {""hasPlayed"": true, ""points"": 68}, {""hasPlayed"": true, ""points"": 89}, {""hasPlayed"": true, ""points"": 24}, {""hasPlayed"": true, ""points"": 48}]",1,Brajan Gruda,269114.0,269114.0,251568.0,252482.0,1735796.0,6559912.0,7.05,2.0684447930966856,1.0,1.0,1.0,0.0,1.0,14.582536
6176,43,Nicolas,Seiwald,16652180.0,86.0,33.0,33.0,31.0,174575.0,2839.0,0,3,https://kickbase.b-cdn.net/content/file/49894e11778042f09b92bdbd82994680.png,13.0,1,170.0,,"[{""hasPlayed"": true, ""points"": 44}, {""hasPlayed"": true, ""points"": 20}, {""hasPlayed"": true, ""points"": 60}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 115}]",1,Nicolas Seiwald,179063.0,179063.0,180701.0,163132.0,1205676.0,4436659.0,6.85,2.0684447930966856,1.0,1.0,1.0,0.0,1.0,14.168847
3209,5,Yannik,Engelhardt,9442451.0,64.0,31.0,31.0,29.0,162513.0,1970.0,0,3,https://kickbase.b-cdn.net/content/file/ef0590dedd4c41f1a36fcb9ac6c2a326.png,16.0,1,208.0,,"[{""hasPlayed"": true, ""points"": 135}, {""hasPlayed"": true, ""points"": 24}, {""hasPlayed"": true, ""points"": 86}, {""hasPlayed"": true, ""points"": 87}, {""hasPlayed"": true, ""points"": -10}]",2,Yannik Engelhardt,251530.0,251530.0,244779.0,207099.0,1515657.0,5328884.0,7.2,1.6764168190127973,1.0,1.0,0.0,0.0,0.875,10.561426
16369,4,Raphael,Onyedika,13455150.0,,,,,,,0,3,https://kickbase.b-cdn.net/content/file/ef0dddf47dd4415d87a89c141f59d513.png,25.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",2,Raphael Onyedika,217908.0,217908.0,222574.0,228108.0,1579302.0,13455150.0,7.7,1.3500197083169097,1.0,1.0,1.0,0.0,1.0,10.395152
11956,7,Ezequiél,Fernández,5425706.0,58.0,20.0,20.0,12.0,67020.0,1168.0,0,3,https://kickbase.b-cdn.net/content/file/2c37f7daf46f4c9693ffa9ef33ff980b.png,6.0,1,215.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 22}, {""hasPlayed"": true, ""points"": 43}, {""hasPlayed"": false, ""points"": null}]",3,Ezequiél Fernández,357359.0,357359.0,399517.0,369258.0,1781835.0,166390.0,6.3,2.040910253132191,0.6896551724137931,0.6896551724137931,0.0,0.0,0.603448275862069,7.758978
